text,category,label,subset_label,model_wrong
[Web발신](광고)(에듀윌) 경찰 2차 면접반 오픈 사전등록 혜택시험 마친 여러분 고생하셨습니다.이제는 면접을 준비하실 시기입니다.(#TIME는 설명회 당일 마감 조기마감 주의)*접수 시 인사법 사전조사서 작성법 강의즉시제공★사전등록 할인 혜택★#TIME■ 결제가: 60만원(5만원 할인가)■ #NAME 월수금반: #URL■ #NAME 화목토반: #URL■ #NAME 면접캠프: #URL※ 조기마감 주의★#TIME 면접 설명회 안내■ #NAME(#TIME): #URL■ #NAME(#TIME): #URL※문의: #URL (카톡플친)감사합니다.무료수신거부 #PHONE /[에듀윌] 경찰 2차 면접반 오픈,credit,1,5/5,1.0
[KB증권] 거래 약관 안내개설하신 계좌에 대한 상품별 약관을 미리 숙지하시기 바랍니다.(*KB증권 온라인 매체에서 로그인하여 약관승인 절차 등 완료 후 거래 가능) ▶ 상품별 약관보기 바로 가기#URL업무문의 : #OTHERS /제목없음,credit,1,5/5,1.0
[넘버즈인] #NAME님의 주문이 결제완료 되었습니다□주문번호 : #TRACKING□결제금액 : 55 040원항상 고객님의 피부고민을 함께 고민하는 브랜드가 되겠습니다.이용해주셔서 감사합니다.▷[넘버즈인] 바로가기 :#URL,credit,1,5/5,1.0
[Web발신][결제출금안내] #NAME님 #TIME 납입예정분 #ADDRESS에서 47 474원 출금 예정입니다. ※실 출금일 : #TIME,credit,1,5/5,1.0
[Web발신]안녕하세요. 고객님. SK국제전화 올패스(All-pass)요금제 이용에 따라 모바일상품권 혜택을 드립니다. [SK올패스(All-pass)요금제 혜택 = 1만원(VAT별도)/월 부과+#OTHERS 합산 300분+모바일상품권]  - 월 과금기간 중 국제전화 이용시 5천원 상품권 지급 - 월 과금기간 중 국제전화 미이용시 1만원 상품권 지급 (#TIME 유효. 이후 5천원 상품권 지급)   ☞오직  SK국제전화 고객님께만 드리는  한패스 해외송금 제휴 혜택 안내 앱 가입 시 송금 수수료 할인 쿠폰 100% 지급! ▶앱 다운로드 : #URL *회원가입시 추천코드에 반드시 #OTHERS을 입력해야 합니다.  *가입 후 추가정보 입력 단계까지 완료해야 쿠폰이 지급됩니다. *쿠폰은 내 정보 → 내 쿠폰함에서 확인 가능합니다. ☎한패스 쿠폰 문의: 한패스 고객센터(#PHONE) 평일: #TIME까지(주말은 #TIME/법정공＊상품명칭 : [SK주유] SK모바일 주유권 1만원＊쿠폰번호 : #OTHERS＊유효기간 : #TIME~#TIME＊사용가격 : 10 000 원＊유의사항 - 1매/일 사용 가능합니다. - SK주유소 및 충전소에서 결제 전 주유원에게 보여 주시기 바랍니다. 본 모바일쿠폰은 기업 프로모션용 무상제공 쿠폰으로 유효기간 연장 및 환불 대상이 아닙니다.＊주의사항 - 일부 주유소 및 일부 충전소 제외 - 주유소 및 충전소당1회1매 사용 가능 - 기업 경품/사은품 등의 기프티콘은 현금교환/잔액환불 및 기간연장이 불가합니다. ＊사용처 : 전국 SK주유소 및 충전소 사용 가능 주유소 확인→#URL ＊문의전화 : #PHONE /[SK국제전화],credit,1,5/5,1.0
[Web발신][SKT] 휴대폰 결제가 실패되었습니다. - 요청 일시 : #TIME - 요청 사이트 : #OTHERS - 요청 금액 : 2 000 - 결제 대행사 : #OTHERS - 실패 사유 : [휴대폰 결제 이용동의] 미가입 온라인/모바일 쇼핑몰 #OTHERS 등 다양한 사용처에서 휴대폰 결제 서비스를 이용하기 위해서는 [휴대폰 결제 이용동의]를 신청해 주셔야 합니다. [휴대폰 결제 이용동의]는 ARS 또는 #OTHERS를 통해 신청 가능합니다. ▶ARS : #PHONE (통화료 무료  본인 휴대폰에서 이용 가능) ▶T world 바로가기 : #URL /휴대폰 결제 실패 안내,credit,1,5/5,1.0
&lt;결제 승인완료&gt;#TIME인증:#PASSWORD 완료결제금액:953 830원배송문의 #PHONE,credit,1,5/5,1.0
[Web발신][KT알파 쇼핑]서비스 미이용에 따른 개인정보분리보관안내안녕하세요 KT알파 쇼핑입니다.#NAME님께서는 장기 미이용에 따라 고객님의 개인정보보호를 위해 아래와 같이 분리보관 진행할 예정입니다.▶분리보관예정일 : #TIME▶분리보관되는 개인정보 항목 : 기본 배송지주소  결제정보  구매정보▶삭제되는 개인정보 항목 : 기타 배송지  환불계좌정보  유선전화번호  광고성정보 수신동의※ 분리보관 시 삭제되는 개인정보는 향후 재사용신청을 통해 복구 시 재등록 또는 재동의가 필요한 정보입니다.[개인정보 분리보관관련 안내사항] 1.분리보관을 원치 않으시는 경우 #TIME 이전에 KT알파 쇼핑에서 로그인 또는 고객센터로 전화연락을 주시면 됩니다.2.개인정보가 분리보관되는 경우 회원자격이 정지되고  4년간 보관후 파기되며  파기전에 재사용 신청시 회원자격은 복원됩니다.3.개인정보 파기시 보유하신 적립금  쿠폰은 소멸됩니다.4.개인정보 분리보관시 보유하신 알파포인트 유효기간은 그대로 유지됩니다. 단  개인정보 분리보관 기간 중 유효기간 도래시 알파포인트는 별도의 소멸예정 안내없이 소멸되며  소멸된 알파포인트는 복원되지 않습니다.5.개인정보 분리보관 중 개인정보를 복원하실 경우 보유하신 알파포인트는 자동 복원처리 됩니다. 단  복원 시점에 남아있는 유효기간 내 사용하실 수 있으며  유효기간은 연장되지 않습니다.6.알파포인트는 소멸 시 환불이 불가능합니다.7.다만  관계법령에 의해 보관해야 하는 정보는 법령이 정한 기간 동안 보관 후 파기합니다.[장기 미이용자의 개인정보 분리보관에 관한 문의처]▶KT알파 쇼핑 고객센터 : #PHONE▶업무시간안내 : #TIME  연중무휴※ 본 문자는 개인정보보호법 제39조의 6에 따라 법적으로 필수 안내되는 사항으로  광고성 정보 수신동의 여부와 관계없이 발송되었습니다. /장기미이용고객 사전고지,credit,1,5/5,1.0
[Web발신](광고)오아시스마켓(혜택안내)★ 쿠폰 선물 1만원 보내드렸습니다오늘밤 #TIME까지 쿠폰 혜택 적용(새벽배송 전용쿠폰/예약 배송 가능/5만원 이상 구매시 사용가능)#URL▶ 한가위 선물전[추석선물 마음전송]전화번호 입력하고 새벽배송으로 선물하기더보기 #URL홍삼정 진한스틱(10mlx30포) 45 000원 53%↓미인의 석류홍삼콜라겐(30포x3박스) 88 000원 63%↓태평양참치세트(150gx12입) 38 000원 18%↓무항생제 순한햄세트(200gx9입) 30 000원 25%↓▶ 오늘의 특가햇사레 복숭아(1.8kg/5~6입내외) 13 200원 43%↓무농약 제주산 풋귤(1kg) 2 560원 62%↓자두(500g내외) 4 096원 37%↓우리 한우 진한곰탕(600g) 2 500원 58%↓고기손만두(530g) 4 800원 26%↓맛있는집밥 김치찌개(500g) 5 100원 25%↓애슐리 토핑듬뿍 로제떡볶이(800g) 11 900원 14%↓초코 오징어(2미/350g) 6 000원 15%↓화식한우 등심 구이용(300g) 26 800원 43%↓새우살(300g냉) 6 900원 30%↓우리밀 노릇노릇 부침가루(500g) 2 640원 20%↓러브크런치 다크초콜릿&피넛버터(325g) 8 590원 13%↓라이스 크로아상 생지(70gx4개) 8 900원 25%↓유기양파즙(100mlx30포) 23 000원 30%↓유기농 도라지배 농축액(220g) 19 580원 49%↓▶ 알뜰 장보기 혜택유기가공식품 특별전(유기가공식품 구매시 20% 할인쿠폰)찬들마루 온라인 장터(찬들마루 상품 구매시 20% 포인트 적립)대한민국 수산대전(오아시스 파격할인+20% 추가할인쿠폰)대한민국 동행세일(소상공인 온라인장터 상품 구매시 30% 할인쿠폰)추석맞이 대한민국 농할갑시다(오아시스 파격할인 20% 즉시 할인쿠폰)네이버페이(5만원 이상 결제시 2천원 포인트 적립)▶일부 품목은 조기품절 또는 변경될 수 있습니다 무료수신거부 #PHONE,credit,1,5/5,1.0
[Web발신]#NAME 님이 퀸알바에서 유료결제를 하셨습니다.문의사항은 언제든 고객센터로 연락주세요. /퀸알바에서 알려드립니다,credit,1,5/5,1.0
안녕하세요.[클린선거시민행동] 입니다.#TIME 이 [2000원]이 결제 실패 되었습니다.감사합니다.,credit,1,5/5,1.0
[SKT] 휴대폰 요금 미납안내 #NAME 고객님 안녕하세요.고객님께서 사용 중이신 #PHONE번 휴대폰 요금에 대한 미납안내입니다.1. 미납금액 : 30 030원 2. 고객님만을 위한 입금전용계좌 안내▶카카오뱅크 : #ACCOUNT▶농협 : #ACCOUNT → 위 입금전용계좌로 간편송금 납부를 원하시면 아래 링크를 눌러주세요. #URL. 실시간 즉시 요금납부 안내▶휴대폰에서 1575(통화료 무료)로 연결하시어 < 3.즉시 요금납부 → 1.은행 계좌이체 >를 누르시면 결제 가능(단  신협 제외)※ 통합청구를 신청하신 고객님께서는 납부하고자 하는 번호의 입금전용계좌를 확인하시고 납부 부탁드립니다.  ※ 휴대폰 요금 납부완료 후 안내메시지를 받으신 고객님께서는 양해 부탁드립니다. 오늘도 행복한 하루 보내세요. /[SKT] 휴대폰 요금 미납안내,credit,1,5/5,1.0
[Web발신][스페이스클라우드] 예약 완료 안내 [#ADDRESS] 비비엘 스튜디오  D홀의 예약이 최종 완료되었습니다. * 변경사항이 있는 경우  반드시 호스트에게 알려주세요! * 예약날짜: #TIME * 예약시간: #TIME * 예약인원: 1명 * 결제금액: 6 000원 * 호스트 연락처 : #PHONE * 공간정보 및 길찾기: #URL /@스페이스클라우드,credit,1,5/5,1.0
[Web발신][티몬] 티몬캐시/적립금 소멸 예정 안내보유하신 티몬캐시/적립금이 #TIME이내 소멸될 예정입니다.▶소멸예정금액- 티몬캐시 : 0원- 티몬적립금 : 2 000원지급 건 별로 소멸예정일이 상이하니 상세내역은 '마이티몬 > 티몬캐시/적립금'에서 확인 부탁 드립니다.(#TIME부터 결제 시 보유 적립금 100% 사용 가능),credit,1,5/5,1.0
[검사예약안내]■ 검사일정#NAME님(등록번호 : #IDNUM) #TIME Bone Scan 검사예약 [검사 발행 진료과 : 통증센터]■ 가셔야할 곳#ADDRESS 접수※ 진료비 한번결제 시스템을 시행하오니 진료/검사/치료 먼저 받으신 뒤 꼭 당일 수 납 후 귀가하시기 바랍니다.※ 검사 안내문을 받으신 경우  금식 등 검사 주의사항을 꼭 확인한 후 내원해주십시오. 검사 주의사항이 지켜지지 않은 경우 당일 검사 진행이 어려울 수 있습니다.※ 아래 ★준비사항 꼭 눌러보기★를 클릭하시어  검사 준비사항을 확인해주십시오. ■ 검사 취소 및 변경 #PHONE /#ADDRESS,credit,1,5/5,1.0
[Web발신]#NAME 학생의 수강 시작 일은 매월 #TIME 입니다.원활한 수업 진행과 양질의 교육컨텐츠를 위해 <매 전월 #TIME> 선결제를원칙으로 하고 있습니다. 납부 부탁 드리겠습니다. 감사합니다. 블룸매쓰-결제하기:#URL,credit,1,5/5,1.0
[Web발신](광고)■LG베스트샵 #ADDRESS 아이폰14 사전예약■안녕하세요. 고객님  전국 1등 매장LG전자 베스트샵 #ADDRESS 입니다. 아이폰14 사전예약이 #TIME 남았습니다!^^#TIME■사전예약 사은품 안내■● SKT : 3in1 무선 충전기 (아이폰 애플워치 에어팟 동시충전 가능)● KT  LG U+  자급제 : 맥세이프 충전기+고속충전기   통신사향  자급제 모두 구매 가능하시며 LG전자 맴버십 포인트 사용은 자급제만 가능합니다. 혼수 구매하시며 포인트 적립 받으신 고객님께서는 선물용으로 자급제 구매해보세요^^(*LG전자 멤버십P 사용가능-자급제만 가능)자급제 예약 시 구매금액의 50% 선결제 필요한점 양해 부탁드립니다. 최고의 혜택과 서비스를 #ADDRESS에서 받아보세요!!☎ 아이폰14 사전예약 문의 ☎▶유선 : #PHONE▶온라인 : #URL언제나 친절하고 믿고 맏길수 있는 #ADDRESS 매니저가 되도록 하겠습니다.금일 하루도 좋은하루 되세요! 감사합니다.※ 저희 매장은 야간무인매장 운영 중입니다. 야간무인매장 알아보기 ☞ #URL#ADDRESS #PHONE무료수신거부 #PHONE /(광고)아이폰14 사전예약,credit,1,5/5,1.0
[Web발신]#NAME 패널님  CU 편의점에 방문할 예정이시라면  아래 평가 사이트에서 조사 가능한 편의점 확인 후 방문해 주세요 :)현재 진행중인 GS25 편의점 조사와 중복으로 참여 가능하니 많은 참여 부탁드립니다. (단  CU는 조사기간 내 1번만 참여 가능)자동으로 문자가 오지 않는 경우를 대비하여 종이 영수증을 꼭 챙겨 주세요!■ CU 평가사이트 : #URL■ #NAME님 로그인아이디 : #ACCOUNT(패널 본인만 참여하실 수 있습니다. 타인과 공유는 불가합니다.)■ 사례금 : 매장 1곳당 1 500원■ 소요시간 : 매장 1곳당 5분■ #TIME 조사기간 : #TIME~#TIME[주의사항 축약]1. 편의점 조사 가능시간(결제시간기준)은 #TIME~#TIME입니다.2. 1개 매장은 1번 참여 가능하여  조사참여를 원하신다면 방문하시기 전 사이트 내 [매장평가]에서 평가가 가능한 곳인지 사전 검색 후 방문  참여해주세요.3. 패널 한 분당 조사기간 동안 1회만 조사 참여 가능합니다.4. 본 조사는 물건을 구입하셨을 때에만 참여가 가능하며  담배(라이터  액상 리필과 같은 담배 관련 물품 포함) 또는 택배 서비스만 이용하신 경우에는 해당되지 않습니다. 또한  배달앱을 통해 구매대행 하신 경우에도 해당되지 않습니다. 5. 휴업/폐업/무인매장으로 확인되는 경우에는 사이트 내 [문의하기] 또는 CU 문의처로 알려주시면  패널님께 해당 건에 대한 안내를 추후 해드리도록 하겠습니다.6. 현재 진행중인 GS25 조사와 중복으로 참여 가능합니다.7. 포켓CU앱을 통해 물건을 예약/수령하는 경우에는 매장 평가 조사 대상이 아닙니다.8. 사례비는 #TIME 참여내역 기준으로 #TIME 1회 입금처리  이후 참여는 #TIME 입금처리 될 예정입니다.9. 이 외에 안내사항은 사이트 내 [참여방법] 메뉴를 숙지 부탁드립니다.※한국리서치 CU 문의처 : #PHONE(월~금  #TIME  공휴일 제외)※무료수신거부: #PHONE /[#TIME CU 편의점 매장 평가조사],credit,1,5/5,1.0
[Web발신]가을 바람 살랑살랑 ~ 나들이의 계절이 왔습니다!나들이 가시기 전 장보실 계획이 있으시다면 GS더프레시(GS수퍼마켓)에 방문하셔서 1만원 이상 장도 보고 GS 계열사에서 편리하게 사용 가능한 모바일 팝 충전권도 받으세요 :)방문 전 아래 평가사이트에서 조사 가능한 점포인지 꼭 확인 부탁드립니다!(자동으로 조사 문자가 오지 않는 경우를 대비하여 종이 영수증을 꼭!! 챙겨 주세요.)■ GS더프레시(GS수퍼마켓) 평가사이트 : #URL■ #NAME 로그인아이디 : #ACCOUNT(패널 본인만 참여하실 수 있습니다. 타인과 공유는 불가합니다.)■ 사례금 : 매장 1곳당 모바일 팝 충전권 3 000원■ 소요시간 : 매장 1곳당 3분■ #TIME[주의사항 축약]1. 조사 가능시간(결제시간기준)은 #TIME입니다.2. 1개 매장은 1번 참여 가능하여 조사참여를 원하신다면 방문하시기 전 사이트 내 [매장평가]에서 평가가 가능한 곳인지 사전 검색 후 방문 참여해주세요.3. 패널 한 분당 하루에 1개 점포 참여가능 조사기간 동안은 최대 2회 참여 가능합니다.4. 최종 결제 금액 1만원 이상인 경우에만 참여 가능합니다.5. 응답해주신 점검 내용에 대해 필요시 재확인 요청드릴 수 있고 점검 내용이 불량한 경우 사례비(포인트)지급이 안될 수 있음을 양지 부탁드립니다.6. 본 조사는 배달앱을 통한 구매대행 앱을 통한 물품 사전 예약 및 픽업으로 물건을 구매하신 경우에는 해당되지 않습니다.7. 이 외에 안내사항은 사이트 내 [참여방법] 메뉴를 숙지 부탁드립니다.※한국리서치 GS더프레시(GS수퍼마켓) 문의처 : #PHONE(월~금 #TIME 공휴일 제외)※무료수신거부: #PHONE /[#TIME GS더프레시(GS수퍼마켓) 매장 평가조사],credit,1,5/5,1.0
[Web발신](광고) [DB손해보험_다이렉트 가입이벤트] ★SK주유상품권 증정 이벤트★DB손해보험 다이렉트에서 자동차보험 신규 가입하면 SK주유상품권 2만원 증정! ★ 오프라인으로 가입하는 자동차보험 대비 평균 17.2% 저렴합니다★(이벤트 기간 : #TIME ? #TIME )아래 링크를 통해 내차 보험 가입하고 SK주유상품권 2만원 받아가세요!(보험료 30만원 이상 결제한 신규고객에 한합니다 / 제공주체 : 핀크럭스)★ 행사 참여 방법 ★아래 링크에 접속 후 “이벤트 참여하기”를 통해 내 차 보험 가입하면 완료!☞ #URL ★ 유의사항 당사 타 제휴혜택 및 결제혜택과 중복 지급되지 않습니다 본 문자메세지를 받고 위 URL을 통해 계산/가입까지 완료한 신규고객에게만 드리는 혜택입니다. 사은품은 발송 시점에 정상계약으로 유지된 건에 한해 #TIME 피보험자 #PHONE으로 개별 발송됩니다. 설계나 인수가 제한 될 수 있습니다. 총 혜택은 계약당 최대 3만원입니다. ■ 알아두실 사항이 계약은 예금자보호법에 따라 예금보험공사가 보호하되 보호한도는 본 보험회사에 있는 귀하의 모든 예금보호대상 금융상품의 해약환급금(또는 만기 시 보험금이나 사고보험금)에 기타 지급금을 합하여 1인당 “최고 5천만원”이며 5천만원을 초과하는 나머지 금액은 보호하지 않습니다. 보험계약자가 기존에 체결했던 보험계약을 해지하고 다른 보험계약을 체결하면 보험계약이 거절될 수 있으며 보험료가 인상되거나 보장내용이 달라질 수 있습니다. 지급한도 면책사항 감액지급 사항 등 보험금 지급이 제한될 수 있습니다. 보험계약 체결 전 반드시 상품설명서 및 약관을 읽어보시기 바랍니다. * 문의 및 상담 : #PHONE* 무료수신거부 : #PHONE상품소개동의 : #TIME준법감시인확인필_제2022-4477호(#TIME~#TIME) /내 차 보험 신규 가입하고 SK주유권 2만원 받아가세요!,credit,1,5/5,1.0
[Web발신](광고)[신한은행] [스벅커피 득템 아직이세요?] #오늘 딱 하루 모닝 치트키 스벅커피 득템은 못 참지! 오늘 딱 하루 오픈뱅킹 등록만 하셔도 신한은행이 스타벅스 커피한잔을 드려요♥ ▶커피 득템하러 가기 : #URL ▶이벤트대상: 본 문자 수신 후 상단 링크를 통해 이벤트 기간 내 오픈뱅킹 최초 등록 고객 (전.원.지.급) ▶이벤트기간: #TIME ▶이벤트경품: [스타벅스] 아메리카노 Tall 쿠폰 1매 ▶경품지급일: #TIME ※ 본 이벤트 대상자는 이 문자를 직접 처음으로 수신한 고객만 해당됩니다. ※ 경품은 은행 사정에 따라 변경될 수 있으며 경품 소진 시 이벤트는 조기 종료될 수 있습니다. ※ 미션 성공 시 리워드는 #TIME 이후 고객님의 신한 SOL 쿠폰함으로 일괄 지급되며 휴대폰번호로 별도 발송되지 않습니다. ※ 쿠폰은 신한 SOL 쿠폰함으로 즉시 지급되며 유효기간 연장 불가합니다. ※ 쿠폰함 확인하기 #URL ※ 금융결제원의 SMS/-,credit,1,5/5,1.0
[Web발신](광고) 새움학원★ 고3 추석특강 안내 ★ ♥ #TIME 한국사 #NAMET 추석특강 #URL♥ #TIME  #TIME 생명 #NAMET 추석특강 #URL♥ #TIME  #TIME 지학 #NAMET 추석특강 #URL★ 고3 파이널반 안내 ★ (추석 휴강없음)♥국어 #NAMET 파이널 실전모고반 #URL 계속반 일 AM 100-시 (#TIME종강)♥영어 #NAMET 파이널반 #URL #TIME 부터 10주(#TIME종강) 목 PM 63-93 #TIME 부터 10주 (#TIME종강) 금 PM 63-93♥생명 #NAMET 파이널반 #URL #TIME 부터 10주(#TIME종강) 수 PM 6-93♥지학 #NAMET 파이널반 #URL #TIME 부터 10주(#TIME종강) 금 PM 7-10♧ 문자 예약 #PHONE(예약하시면 모바일 결제 링크 발송합니다^^)▷ 상담 #PHONE‘새움학원’무료거부:#OTHERS /■ 고3 추석특강 + 수능파이널반 안내,credit,1,5/5,1.0
(광고)(정관장) 추석행사 마지막날      『사랑하는 가족에게 건강을 선물하자!!!』  ■#OTHERS/#OTHERS/#OTHERS사용가능 ■전국 무료 택배/전화결제 가능  ■ 행사기간 : 마지막날  ■ 행사내용: /KISA 신고 메시지,credit,1,4/5,1.0
[Web발신][팔복도가니탕 강동점]★추석 이벤트★━━━━━━━━━━━[광고] 팔복 추석 이벤트 안내추석에 팔복을 선물해 준 그 사람! 그 분의 기억에 남을 추석을 약속합니다추석을 맞이해 팔복도가니탕 매장 제품 구매시(매장접수만 해당) 사용가능한 3000원 할인쿠폰을 드렸습니다팔복과 함께 행복한 한가위 되시길 기원합니다항상 팔복을 이용해주셔서 감사합니다★매장에서만 사용가능 (#ADDRESS #ADDRESS #ADDRESS)★전지점 휴무일 #TIME(토 일) ＞ #TIME(월)부터 정상영업 ★추석감사 이벤트★- 기간: #TIME(화)~#TIME(화)- 혜택: 3 000원할인 쿠폰 지급 (택배 및 포장주문시 사용가능)★택배 마감 안내★- #TIME(월) 낮 12시까지★주말 전화 주문 안내★- #TIME(토 일) / #TIME(토~일)- 오전9시부터 오후6시까지 운영* 유의 사항 *- 인터넷 택배고객님은 할인쿠폰 사용불가- 이벤트 종료 후 할인쿠폰 자동 소멸- #PHONE 1회선당 1회 사용가능하며  비회원 혜택 불가팔복 홈페이지:#URL ☎ 택배주문 및 문의: #PHONE━━━━━━━━━━━- 쿠폰번호 : #OTHERS- 유효기간 : ~#TIME까지- 주문 및 결제시 문자제시상기 쿠폰은 유효기간 내에 꼭 사용해주세요.감사합니다.쿠폰사용 : #URL무료수신거부 #PHONE /추석 이벤트,credit,1,4/5,1.0
[Web발신][잇올 스파르타 강동센터 pre 윈터스쿨 선결제 할인 이벤트 알림]안녕하세요?잇올 스파르타 강동센터입니다.잇올 스파르타 강동센터 윈터스쿨 사전 예약을 해 주셔서 감사의 말씀을 드립니다.Pre 윈터스쿨 선결제 이벤트 진행 관련하여 안내드립니다.1. Pre 윈터스쿨이란?- #TIME 수능 이후 #TIME 정규 윈터스쿨이 진행되기 전 등원하는 학생분들께 드리는 선결제 할인 이벤트입니다.2. pre 윈터스쿨 설명- #TIME 기간에 첫 등원할 경우 수강료 10% 할인 혜택을 드립니다.더불어  #TIME 기간에 첫 등원 + 3개월 이상 장기결제를 할 경우 수강료 15% 할인 혜택을 드립니다.3. pre 윈터스쿨 선결제 기간- #TIME에 센터에 방문하셔서 선결제 진행해 주시면 됩니다.센터 방문 전 꼭 사전 연락 부탁드립니다.문의: #PHONE   #PHONE,credit,1,4/5,1.0
[Web발신]더 리버사이드 호텔 뷔페 더가든키친*#TIME 이벤트 문자*' 모임인원 무.제.한 ! 거리두기 해제 !가정의 달 풍성한 만찬 이벤트 '★ 인원제한 없는 FREE ! (최소 8인이상 개별룸 제공)# 랍스터 그라탕 테이블 서비스 (주중저녁  주말)# 주류 무제한 제공스파클링 (주중점심)와인 / 수제 생맥주 (주중저녁  주말)- 최고 인기 메뉴 '보일링크랩' (주중저녁&주말)- 인기 시그니처 LA갈비 업그레이드- 양숄더랙  로스트비프  홍게 등 (주중저녁&주말)- 활전복찜  한방갈비찜  해삼관자(주말)- 연잎 삼겹보쌈/한방 해신탕/사천식장어(주중저녁&주말)/삼채숙성무침    하몽과 스위트 메론(주중저녁&주말)/냉메밀소바/아스파라거스와 새싹보리 라떼  생선물회/목련잎에 구운 장어와 동충하초(주중저녁&주말)#TIME 문자수신고객 할인특가* 주중 성인 점심 59 000원 → 53 100원* 주중 성인 저녁 80 000원 → 72 000원* 주말 성인 점심/저녁 88 000원 → 79 200원※ 문자할인은 최대 20명까지만 가능합니다.※ 멤버쉽  호텔 내 이벤트  소셜티켓과 중복적용 불가※ 결제 시 문자 확인 부탁드리며  본 문자 소지자에 한하여 방문 당일에만 할인 혜택이 제공됩니다.※메뉴 부분 변경 가능※ 결제 후 재결제 불가※ #TIME 신분당선 개통으로 3 7 9호선연계 대중교통이용편리 /더 리버사이드 호텔 뷔페 더가든키친 *#TIME,credit,1,4/5,1.0
